1.248000000000000000e+03,2.004707184102601047e+01
1.249000000000000000e+03,2.012768517739250740e+01
1.250000000000000000e+03,2.020891788492613017e+01
1.251000000000000000e+03,2.029077674043949742e+01
1.252000000000000000e+03,2.037326861344931217e+01
1.253000000000000000e+03,2.045640046762625985e+01
1.254000000000000000e+03,2.054017936226831864e+01
1.255000000000000000e+03,2.062461245379786590e+01
1.256000000000000000e+03,2.070970699728296083e+01
1.257000000000000000e+03,2.079547034798294902e+01
1.258000000000000000e+03,2.088190996291890045e+01
1.259000000000000000e+03,2.096903340246901593e+01
1.260000000000000000e+03,2.105684833198940709e+01
1.261000000000000000e+03,2.114536252346053402e+01
1.262000000000000000e+03,2.123458385715958130e+01
1.263000000000000000e+03,2.132452032335908498e+01
1.264000000000000000e+03,2.141518002405205578e+01
1.265000000000000000e+03,2.150657117470396429e+01
1.266000000000000000e+03,2.159870210603179075e+01
1.267000000000000000e+03,2.169158126581043078e+01
1.268000000000000000e+03,2.178521722070672695e+01
1.269000000000000000e+03,2.187961865814137496e+01
1.270000000000000000e+03,2.197479438817891406e+01
1.271000000000000000e+03,2.207075334544612133e+01
1.272000000000000000e+03,2.216750459107889526e+01
1.273000000000000000e+03,2.226505731469794824e+01
1.274000000000000000e+03,2.236342083641345013e+01
1.275000000000000000e+03,2.246260460885877563e+01
1.276000000000000000e+03,2.256261821925359357e+01
1.277000000000000000e+03,2.266347139149631218e+01
1.278000000000000000e+03,2.276517398828613992e+01
1.279000000000000000e+03,2.286773601327471894e+01
1.280000000000000000e+03,2.297116761324753398e+01
1.281000000000000000e+03,2.307547908033505735e+01
1.282000000000000000e+03,2.318068085425366931e+01
1.283000000000000000e+03,2.328678352457635015e+01
1.284000000000000000e+03,2.339379783303314397e+01
1.285000000000000000e+03,2.350173467584122022e+01
1.286000000000000000e+03,2.361060510606456475e+01
1.287000000000000000e+03,2.372042033600294175e+01
1.288000000000000000e+03,2.383119173961022597e+01
1.289000000000000000e+03,2.394293085494157580e+01
1.290000000000000000e+03,2.405564938662933017e+01
1.291000000000000000e+03,2.416935920838727725e+01
1.292000000000000000e+03,2.428407236554287607e+01
1.293000000000000000e+03,2.439980107759699735e+01
1.294000000000000000e+03,2.451655774081062944e+01
1.295000000000000000e+03,2.463435493081807692e+01
1.296000000000000000e+03,2.475320540526590207e+01
1.297000000000000000e+03,2.487312210647695920e+01
1.298000000000000000e+03,2.499411816413866205e+01
1.299000000000000000e+03,2.511620689801465289e+01
1.300000000000000000e+03,2.523940182067891413e+01
1.301000000000000000e+03,2.536371664027111450e+01
1.302000000000000000e+03,2.548916526327224119e+01
1.303000000000000000e+03,2.561576179729902591e+01
1.304000000000000000e+03,2.574352055391590000e+01
1.305000000000000000e+03,2.587245605146294025e+01
1.306000000000000000e+03,2.600258301789810034e+01
1.307000000000000000e+03,2.613391639365202579e+01
1.308000000000000000e+03,2.626647133449345262e+01
1.309000000000000000e+03,2.640026321440318924e+01
1.310000000000000000e+03,2.653530762845438318e+01
1.311000000000000000e+03,2.667162039569660692e+01
1.312000000000000000e+03,2.680921756204129025e+01
1.313000000000000000e+03,2.694811540314563203e+01
1.314000000000000000e+03,2.708833042729195029e+01
1.315000000000000000e+03,2.722987937825933003e+01
1.316000000000000000e+03,2.737277923818409775e+01
1.317000000000000000e+03,2.751704723040544565e+01
1.318000000000000000e+03,2.766270082229217664e+01
1.319000000000000000e+03,2.780975772804651669e+01
1.320000000000000000e+03,2.795823591148030118e+01
1.321000000000000000e+03,2.810815358875891334e+01
1.322000000000000000e+03,2.825952923110763848e+01
1.323000000000000000e+03,2.841238156747520449e+01
1.324000000000000000e+03,2.856672958714845834e+01
1.325000000000000000e+03,2.872259254231210690e+01
1.326000000000000000e+03,2.887998995054688223e+01
1.327000000000000000e+03,2.903894159725912516e+01
1.328000000000000000e+03,2.919946753803422723e+01
1.329000000000000000e+03,2.936158810090616811e+01
1.330000000000000000e+03,2.952532388853448708e+01
1.331000000000000000e+03,2.969069578027992407e+01
1.332000000000000000e+03,2.985772493416908091e+01
1.333000000000000000e+03,3.002643278873813060e+01
1.334000000000000000e+03,3.019684106474475982e+01
1.335000000000000000e+03,3.036897176673700116e+01
1.336000000000000000e+03,3.054284718446708879e+01
1.337000000000000000e+03,3.071848989413725306e+01
1.338000000000000000e+03,3.089592275946433020e+01
1.339000000000000000e+03,3.107516893254854651e+01
1.340000000000000000e+03,3.125625185453159105e+01
1.341000000000000000e+03,3.143919525602766996e+01
1.342000000000000000e+03,3.162402315731094404e+01
1.343000000000000000e+03,3.181075986824098223e+01
1.344000000000000000e+03,3.199942998790759319e+01
1.345000000000000000e+03,3.219005840397481677e+01
1.346000000000000000e+03,3.238267029170287259e+01
1.347000000000000000e+03,3.257729111262572275e+01
1.348000000000000000e+03,3.277394661286043487e+01
1.349000000000000000e+03,3.297266282102356882e+01
1.350000000000000000e+03,3.317346604572795599e+01
1.351000000000000000e+03,3.337638287263207104e+01
1.352000000000000000e+03,3.358144016101268647e+01
1.353000000000000000e+03,3.378866503982956004e+01
1.354000000000000000e+03,3.399808490324959820e+01
1.355000000000000000e+03,3.420972740559575698e+01
1.356000000000000000e+03,3.442362045568441431e+01
1.357000000000000000e+03,3.463979221051269519e+01
1.358000000000000000e+03,3.485827106825527011e+01
1.359000000000000000e+03,3.507908566052800836e+01
1.360000000000000000e+03,3.530226484387335972e+01
1.361000000000000000e+03,3.552783769042035544e+01
1.362000000000000000e+03,3.575583347766895770e+01
1.363000000000000000e+03,3.598628167734660366e+01
1.364000000000000000e+03,3.621921194328119498e+01
1.365000000000000000e+03,3.645465409823266612e+01
1.366000000000000000e+03,3.669263811962149191e+01
1.367000000000000000e+03,3.693319412408975921e+01
1.368000000000000000e+03,3.717635235082688894e+01
1.369000000000000000e+03,3.742214314358845684e+01
1.370000000000000000e+03,3.767059693133303711e+01
1.371000000000000000e+03,3.792174420739811325e+01
1.372000000000000000e+03,3.817561550713155327e+01
1.373000000000000000e+03,3.843224138389174271e+01
1.374000000000000000e+03,3.869165238332399781e+01
1.375000000000000000e+03,3.895387901581683110e+01
1.376000000000000000e+03,3.921895172703653287e+01
1.377000000000000000e+03,3.948690086643303232e+01
1.378000000000000000e+03,3.975775665360505684e+01
1.379000000000000000e+03,4.003154914240641205e+01
1.380000000000000000e+03,4.030830818266944249e+01
1.381000000000000000e+03,4.058806337941526721e+01
1.382000000000000000e+03,4.087084404941394666e+01
1.383000000000000000e+03,4.115667917495024852e+01
1.384000000000000000e+03,4.144559735464402195e+01
1.385000000000000000e+03,4.173762675116570620e+01
1.386000000000000000e+03,4.203279503567974729e+01
1.387000000000000000e+03,4.233112932884002078e+01
1.388000000000000000e+03,4.263265613815206478e+01
1.389000000000000000e+03,4.293740129150738483e+01
1.390000000000000000e+03,4.324538986668512308e+01
1.391000000000000000e+03,4.355664611660511554e+01
1.392000000000000000e+03,4.387119339010547492e+01
1.393000000000000000e+03,4.418905404800533177e+01
1.394000000000000000e+03,4.451024937420066152e+01
1.395000000000000000e+03,4.483479948152740491e+01
1.396000000000000000e+03,4.516272321211145169e+01
1.397000000000000000e+03,4.549403803190951834e+01
1.398000000000000000e+03,4.582875991912838742e+01
1.399000000000000000e+03,4.616690324619214181e+01
1.400000000000000000e+03,4.650848065490800565e+01
1.401000000000000000e+03,4.685350292446100440e+01
1.402000000000000000e+03,4.720197883184577847e+01
1.403000000000000000e+03,4.755391500432012464e+01
1.404000000000000000e+03,4.790931576343977838e+01
1.405000000000000000e+03,4.826818296020624643e+01
1.406000000000000000e+03,4.863051580083018166e+01
1.407000000000000000e+03,4.899631066258083933e+01
1.408000000000000000e+03,4.936556089915743684e+01
1.409000000000000000e+03,4.973825663498130467e+01
1.410000000000000000e+03,5.011438454776688900e+01
1.411000000000000000e+03,5.049392763868604561e+01
1.412000000000000000e+03,5.087686498939265078e+01
1.413000000000000000e+03,5.126317150512308984e+01
1.414000000000000000e+03,5.165281764303266243e+01
1.415000000000000000e+03,5.204576912486748341e+01
1.416000000000000000e+03,5.244198663300704766e+01
1.417000000000000000e+03,5.284142548884164370e+01
1.418000000000000000e+03,5.324403531237408060e+01
1.419000000000000000e+03,5.364975966185349421e+01
1.420000000000000000e+03,5.405853565216248313e+01
1.421000000000000000e+03,5.447029355058635502e+01
1.422000000000000000e+03,5.488495634849503801e+01
1.423000000000000000e+03,5.530243930736489943e+01
1.424000000000000000e+03,5.572264947745988195e+01
1.425000000000000000e+03,5.614548518737949934e+01
1.426000000000000000e+03,5.657083550256704996e+01
1.427000000000000000e+03,5.699857965075760546e+01
1.428000000000000000e+03,5.742858641223199356e+01
1.429000000000000000e+03,5.786071347263789022e+01
1.430000000000000000e+03,5.829480673604212626e+01
1.431000000000000000e+03,5.873069959579992627e+01
1.432000000000000000e+03,5.916821216077124035e+01
1.433000000000000000e+03,5.960715043439466143e+01
1.434000000000000000e+03,6.004730544415531313e+01
1.435000000000000000e+03,6.048845231907355213e+01
1.436000000000000000e+03,6.093034931301199464e+01
1.437000000000000000e+03,6.137273677187842225e+01
1.438000000000000000e+03,6.181533604321518993e+01
1.439000000000000000e+03,6.225784832725405238e+01
1.440000000000000000e+03,6.269995346931673197e+01
1.441000000000000000e+03,6.314130869451081907e+01
1.442000000000000000e+03,6.358154728706864489e+01
1.443000000000000000e+03,6.402027721847213115e+01
1.444000000000000000e+03,6.445707973078495456e+01
1.445000000000000000e+03,6.489150788446291074e+01
1.446000000000000000e+03,6.532308508344063114e+01
1.447000000000000000e+03,6.575130359460214891e+01
1.448000000000000000e+03,6.617562308395325488e+01
1.449000000000000000e+03,6.659546919802893683e+01
1.450000000000000000e+03,6.701023222639115318e+01
1.451000000000000000e+03,6.741926588956462751e+01
1.452000000000000000e+03,6.782188630644591854e+01
1.453000000000000000e+03,6.821737120604647941e+01
1.454000000000000000e+03,6.860495946023542047e+01
1.455000000000000000e+03,6.898385102661580959e+01
1.456000000000000000e+03,6.935320740330115541e+01
1.457000000000000000e+03,6.971215270939579511e+01
1.458000000000000000e+03,7.005977551538661885e+01
1.459000000000000000e+03,7.039513155504766928e+01
1.460000000000000000e+03,7.071724745313724725e+01
1.461000000000000000e+03,7.102512559911053813e+01
1.462000000000000000e+03,7.131775028405743910e+01
1.463000000000000000e+03,7.159409519384249165e+01
1.464000000000000000e+03,7.185313231396142442e+01
1.465000000000000000e+03,7.209384224954057174e+01
1.466000000000000000e+03,7.231522589689205915e+01
1.467000000000000000e+03,7.251631732236872097e+01
1.468000000000000000e+03,7.269619761325282070e+01
